Filename,Source,Depth_ppm,T_SNR,R_SNR,L_SNRAS,Psi,Penalty_Val,Runtime_Sec
TIC14444029_lc.fits,TESS,216348.283733415,163.673527613501,229.561783266676,41.7491423610114,17.5487898296173,3.92040454862977,3.89e-05
TIC_261136679.fits,TESS,458.064336187447,37.1457155419839,38.5453784270221,25.1019264664459,0.615743801727345,1.47979540899528,0.000191
TIC_261136679_TESS_sector_1.fits,TESS,511.240106435329,40.8371790938864,42.7806063095842,37.6335366104262,0.0888557016763308,1.08512732982349,0.0001818
TIC_261136679_TESS_sector_10.fits,TESS,1521.41216388424,24.16866634605,24.8392946681413,18.442174489785,0.364121544788059,1.31051066453345,0.0002531
TIC_261136679_TESS_sector_100.fits,TESS,NaN,NaN,NaN,NaN,0,1,6.02e-05
TIC_261136679_TESS_sector_11.fits,TESS,503.75079818421,29.6439247268595,30.5980029136525,20.7245335477242,0.537839301451685,1.43037838022245,0.0001636
TIC_261136679_TESS_sector_12.fits,TESS,575.52479715961,31.9406331192425,33.9682118999119,31.2738560360538,0.0215494983837309,1.02132059066909,0.0001935
TIC_261136679_TESS_sector_13.fits,TESS,784.746307829765,33.9004145153595,36.873508113734,23.8995454053711,0.519610976471373,1.41845436556885,0.0008535
TIC_261136679_TESS_sector_14.fits,TESS,803.083634855928,33.6470452195241,37.179524606159,26.0802469434857,0.336608216654942,1.29013522350594,0.0011863
TIC_261136679_TESS_sector_15.fits,TESS,802.931753112412,25.8129938818686,28.8136563477299,18.8840822579158,0.443279712848414,1.36691810220475,0.0010183
TIC_261136679_TESS_sector_16.fits,TESS,574.002859049627,25.011917621675,26.3074598232871,16.9370973235371,0.610836311526958,1.47675349228327,0.0002539
TIC_261136679_TESS_sector_17.fits,TESS,468.508415247815,26.19377798266,27.2979779730688,18.7936298763634,0.482542202955309,1.39375831890803,0.0001964
TIC_261136679_TESS_sector_18.fits,TESS,520.373237498983,33.4396544660294,36.1959673371311,24.5140926138427,0.43921699752443,1.36409921398219,0.0001802
TIC_261136679_TESS_sector_19.fits,TESS,757.02430202651,30.7296373631747,32.9339414151022,19.7423386917206,0.744616582311921,1.55653480790814,0.0009595
TIC_261136679_TESS_sector_2.fits,TESS,1978.22753575383,69.3087116833401,138.468488510089,36.069535676851,1.51313371286073,1.92153046560623,0.0001555
TIC_261136679_TESS_sector_20.fits,TESS,803.907587371699,39.0691423366996,41.2498751973791,26.2253183183961,0.631906597159448,1.4897490227714,0.0011813
TIC_261136679_TESS_sector_21.fits,TESS,1173.63817634719,77.9924514269179,82.5655596832537,55.2384924847376,0.509716909998454,1.41192215642864,0.0008963
TIC_261136679_TESS_sector_22.fits,TESS,788.290151692128,34.2620833403215,36.4811193691525,22.7493568551407,0.658756488003063,1.50606821803753,0.0010305
TIC_261136679_TESS_sector_23.fits,TESS,841.112063848959,45.4063372599633,47.7261564313649,29.9664758656878,0.674036556865061,1.51523780986053,0.0010141
TIC_261136679_TESS_sector_24.fits,TESS,819.334575592356,41.4607538333033,43.7899105427646,30.2745053683024,0.447002264341341,1.36949401250047,0.0009163
TIC_261136679_TESS_sector_25.fits,TESS,796.487178219008,39.3068836062486,41.0500346706206,26.2189467308285,0.647367551561862,1.49917859057363,0.0010436
TIC_261136679_TESS_sector_26.fits,TESS,647.066527177831,37.3920668508901,39.2093906267586,30.5011597406618,0.253478880576495,1.22592279011089,0.0001831
TIC_261136679_TESS_sector_27.fits,TESS,527.461068979829,24.6267873077487,25.5253907216218,17.5163725864127,0.500696951414353,1.40592963447532,0.0001966
TIC_261136679_TESS_sector_28.fits,TESS,559.748360314027,30.3057844993014,31.3254921461325,20.5149387999397,0.61164346401061,1.4772544434493,0.0002174
TIC_261136679_TESS_sector_29.fits,TESS,814.04296752885,43.0499222247268,47.0058813312503,41.4224974134715,0.0400704259265882,1.03928842809768,0.0001519
TIC_261136679_TESS_sector_3.fits,TESS,1469.5287925871,40.551753277391,47.551543022094,24.1842486037974,0.967539300776647,1.6767836760917,0.0001545
TIC_261136679_TESS_sector_30.fits,TESS,591.548107394924,26.1155795860422,26.7786591093511,18.2978643884382,0.533031904670172,1.42724741159103,0.000178
TIC_261136679_TESS_sector_31.fits,TESS,632.235348838051,30.2225839696878,32.7048695118976,21.582133868715,0.492349887637656,1.40035198342912,0.0001636
TIC_261136679_TESS_sector_32.fits,TESS,597.453588238373,37.8409231720007,40.291271661584,27.4770359212145,0.458172001179712,1.37718359725928,0.0001959
TIC_261136679_TESS_sector_33.fits,TESS,795.452437037048,41.3298143669912,45.4183191471351,32.8951440140971,0.292283495261663,1.25641080486772,0.0010984
TIC_261136679_TESS_sector_34.fits,TESS,1296.16933634491,73.1917469491261,78.4560359413338,32.1345106368206,2.58826217578125,2.2776680117002,0.0011155
TIC_261136679_TESS_sector_35.fits,TESS,867.464563410358,37.2320639452532,39.60934412654,19.1905478835701,1.56030173387452,1.9401251163407,0.0007868
TIC_261136679_TESS_sector_36.fits,TESS,725.365926464883,31.2860368392861,32.467890670379,20.1382539229451,0.739438806502942,1.55356253620576,0.0008667
TIC_261136679_TESS_sector_37.fits,TESS,782.359160988344,49.6719170669334,51.7775198315573,43.5442197330561,0.151106384628706,1.14072355346915,0.0009143
TIC_261136679_TESS_sector_38.fits,TESS,480.838189193977,36.9473889002371,38.7559721182606,26.1457371588091,0.511545175906213,1.41313242291922,0.0001665
TIC_261136679_TESS_sector_39.fits,TESS,533.51732375484,40.1636910225821,42.4333019468247,35.062622109704,0.156599835731151,1.14548452471461,0.0001863
TIC_261136679_TESS_sector_4.fits,TESS,615.798909681775,23.2215846372628,24.6042998277505,15.1686012475654,0.700459007746542,1.53089821917429,0.0001891
TIC_261136679_TESS_sector_40.fits,TESS,583.32951444795,34.6318504335081,35.5655941325554,23.6633223469862,0.589666798434721,1.46352443353834,0.0002258
TIC_261136679_TESS_sector_41.fits,TESS,590.322662313625,22.8454865849932,23.9333931876861,15.9265416950972,0.544080488051073,1.43442857981064,0.0001558
TIC_261136679_TESS_sector_42.fits,TESS,621.816234130601,41.6316055764029,44.7555222919376,36.0225553796138,0.168486582206436,1.15570939200953,0.0001702
TIC_261136679_TESS_sector_43.fits,TESS,296.731017945584,19.328321630001,22.057216249354,16.1488601638364,0.217603490415584,1.19688457475684,3.88e-05
TIC_261136679_TESS_sector_44.fits,TESS,280.951645490801,26.7074513354056,26.6866708754702,26.0714857477104,0.0246930938574842,1.02439314712822,4.02e-05
